loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
47770.169372558594,4,0.3280365518356785,0.3229790018578086,0.3280365518356785,0.3280107585048053,172356.3387451172,6.968960809684505,484070.0296290154,19.572619668001593,1294941.3426220063,52.35894155838615
