loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
52.86430197954178,28,0.9995642701525055,0.9995642462428342,0.9995642701525055,0.9995642701525055,326573.7286039591,71.14896048016537,1376435.2856627721,299.8769685539809,5295011.11240424,1153.5971922449326
