loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
105.74642932415009,1,0.9993464052287582,0.9993463245280826,0.9993464052287582,0.9993464052287581,2259.4928586483,0.49226423935692815,8845.487408976202,1.9271214398640961,23041.141666843883,5.019856572297142
