loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
59087.68717956543,19,0.20681605975723621,0.1968518459412849,0.20681605975723621,0.20681605975723621,121247.37435913086,5.660474993423477,133492.48976751755,6.232142379435927,156031.55996642733,7.284386553054497
