loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
755.1413631439209,9,0.999813258636788,0.99981325675477,0.999813258636788,0.999813258636788,3046.282726287842,0.14221674725900288,9168.840430481177,0.4280504402652277,19373.701460596003,0.9044678553032681
