loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
2091.838311523199,4,0.777693856998993,0.777161706777267,0.777693856998993,0.7777583968060159,5719.676623046398,1.4399991498102716,10548.111842373166,2.655617281564241,20752.97287248799,5.2248169366787485,8797.676623046398,2.214923621109365,23301.8433561022,5.866526524698439,59031.2901893159,14.861855536081546,4233.059904754162,1.0657250515493861,4388.296868714905,1.1048078722847192,4546.642621612206,1.1446733689859532
