loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
673.2308751791716,38,0.9403323262839879,0.9401584061051329,0.9403323262839879,0.9403664599743031,10946.461750358343,2.755906785085182,41124.18187115064,10.353520108547492,122497.34536135208,30.84021786539579,30152.461750358343,7.591254217109351,120704.48318781074,30.38884269582345,396527.4580979266,99.8306792794377,1379.364364951849,0.347271995204393,1482.7941456232152,0.37331171843484773,1574.9347928823722,0.3965092630620273
