loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
4248.464081287384,0,0.42623363544813697,0.424671548740041,0.42623363544813697,0.4262896041607526,9222.928162574768,2.3219859422393676,11505.118246709686,2.896555449826205,15784.454704385967,3.9739311944576956
