loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
3281.370156288147,46,0.6022155085599195,0.5946548316708126,0.6022155085599195,0.6023725729608083,18856.740312576294,4.747416997123941,57503.08314226593,14.477110559482863,164752.4898996007,41.47847177734157
