loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1174.0988347530365,33,0.9828966521106259,0.9829023886125452,0.9828966521106259,0.9828924052546915,11948.197669506073,0.4831068118027686,50904.29317676268,2.058236017174619,132277.4566669641,5.348433473514641
