layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,10093.255702972412,0.5321259163432513,0.5318783140178569,0.5321259163432513,0.5321292331331289,20208.67434310913,1.4523986160061184,20292.235828110166,1.4584041848577092,20345.543768020623,1.4622354296406945,23258.511405944824,1.6715905854495345,34840.951044703615,2.504021204880237,57380.02124361342,4.123905508381013,26334.511405944824,1.8926628867288215,49514.471985075375,3.5586080196259435,98887.4302984332,7.107045443325657
2,9794.375232696533,0.5358631594077907,0.5358320005950832,0.5358631594077907,0.5358619927897295,19644.75290298462,1.4118695488705346,19855.900316079515,1.4270447258933099,20042.514325198375,1.4404566857264895,22660.750465393066,1.6286294714239662,34243.19010415186,2.4610600908546685,56782.26030306166,4.080944394355445,25736.750465393066,1.8497017727032532,48916.71104452362,3.515646905600375,98289.66935788144,7.06408432930009
3,9982.988916397095,0.5185424752048297,0.5185319679280637,0.5185424752048297,0.5185418144288387,20037.52016067505,1.4400977548278746,20307.25801689131,1.4594838304507194,20563.175082745893,1.4778766050557635,23037.97783279419,1.6557408245503946,34620.41747155298,2.4881714439810967,57159.48767046278,4.108055747481873,26113.97783279419,1.8768131258296816,49293.93841192474,3.542758258726803,98666.89672528257,7.091195682426518
4,10342.458408355713,0.513942791433089,0.5139279054287509,0.513942791433089,0.5139435975088187,20779.457984924316,1.493420869981624,21135.908953089533,1.5190390220705428,21500.4491212354,1.5452385454387956,23756.916816711426,1.7074110116940797,35339.35645547022,2.5398416311247822,57878.42665438002,4.159725934625558,26832.916816711426,1.9284833129733667,50012.87739584198,3.5944284458704887,99385.8357091998,7.142865869570203
5,10214.643432617188,0.5172488141440276,0.5172362437944019,0.5172488141440276,0.5172495583043979,20544.986419677734,1.4765693847691344,20981.21138893929,1.507920899018204,21450.702757350122,1.5416632713346357,23501.286865234375,1.6890388720162697,35083.726503993166,2.5214694914469717,57622.79670290297,4.141353794947748,26577.286865234375,1.9101111732955567,49757.247444364926,3.5760563061926782,99130.20575772275,7.124493729892393
6,10236.575290679932,0.51875808538163,0.5187222877541604,0.51875808538163,0.5187593357731206,20584.49796295166,1.4794090817127827,21004.31382435167,1.509581272412798,21451.87550263169,1.541747556607136,23545.150581359863,1.6921913598792484,35127.590220118655,2.5246219793099507,57666.660419028456,4.144506282810727,26621.150581359863,1.9132636611585356,49801.111160490414,3.579208794055657,99174.06947384824,7.127646217755371
7,10153.281869888306,0.521632887738968,0.5215984802826525,0.521632887738968,0.5216341175286336,20412.70544052124,1.4670623430013827,20812.894191182004,1.4958239320958748,21234.449511284693,1.5261211377953638,23378.56373977661,1.6802187537571232,34961.0033785354,2.512649373187825,57500.073577445204,4.132533676688602,26454.56373977661,1.9012910550364102,49634.52431890716,3.5672361879335317,99007.48263226499,7.115673611633246
8,10111.343692779541,0.52917924392698,0.529164824554746,0.52917924392698,0.5291800503175135,20326.83966064453,1.4608911643412772,20719.52762920463,1.4891136717841476,21131.211036608933,1.5187013825362177,23294.687385559082,1.6741905552363865,34877.12702431787,2.506621174667089,57416.197223227675,4.126505478167865,26370.687385559082,1.8952628565156735,49550.64796468963,3.5612079894127953,98923.60627804746,7.10964541311251
9,9666.360544204712,0.5584303579128935,0.5584102034727313,0.5584303579128935,0.5584293983733173,19425.582851409912,1.3961177843474135,19775.701915440473,1.4212808621130137,20132.10209061156,1.446895363706451,22404.721088409424,1.6102286250114577,33987.160727168215,2.44265924444216,56526.23092607802,4.062543547942936,25480.721088409424,1.831300926290745,48660.681667539975,3.4972460591878667,98033.6399808978,7.045683482887581
10,9642.8589553833,0.559149058502228,0.5591262860286005,0.559149058502228,0.5591480369938352,19378.458625793457,1.392730963475166,19728.121299574017,1.4178612404466018,20083.935927006354,1.4434336586895469,22357.7179107666,1.606850503864209,33940.15754952539,2.439281123294911,56479.227748435194,4.059165426795688,25433.7179107666,1.827922805143496,48613.67848989715,3.4938679380406175,97986.63680325498,7.042305361740332
