loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
9633.262397766113,2,0.55835848785396,0.5583515870759788,0.55835848785396,0.5583590675739312,23366.524795532227,1.6793535141247826,38824.85894882358,2.7903449007347696,70089.79874456664,5.037357966405537
