loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
38.11651634890586,32,0.9997125197642662,0.9997125197642662,0.9997125197642662,0.9997125404195484,9676.233032697812,0.6954314383137712,45871.356903819025,3.296777124034715,127244.52039402045,9.145071179676616,19280.23303269781,1.3856714843106088,91685.56207655321,6.589446749788213,267780.99341385457,19.245435777911066,108.87635468877852,0.007824950027941535,231.9523008375221,0.016670425530941647,323.1085524194599,0.02322183070428776
