loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
9252.979400634766,15,0.5952996981457525,0.5951679579440343,0.5952996981457525,0.5953023034287215,22605.95880126953,1.624691591294346,38064.292954560886,2.735682977904333,69329.23275030394,4.9826960435751
