loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
5009.343647003174,45,0.6585503963759909,0.6509957690968358,0.6585503963759909,0.6587875359934183,14114.687294006348,2.664153887128416,27580.460697822313,5.20582497127639,58810.90006513121,11.100585138756363,42802.68729400635,8.079027424312258,150581.47520189272,28.422324500168504,468735.3994521885,88.47402783167016,10091.475692749023,1.9047707989333755,10330.770635106317,1.949937832220898,10592.401944546673,1.9993208653353478
