loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
11860.251708984375,4,0.23386183465458663,0.22768147300656089,0.23386183465458663,0.23396578911284793,33320.50341796875,6.28926074329346,64880.90983316242,12.246302346765274,146254.07332336385,27.60552535359831,100536.50341796875,18.976312460922752,353072.35541687673,66.6425736913697,1163943.6684098677,219.69491664965415,23742.444122314453,4.481397531580682,23814.575116708827,4.495012290809518,23867.12741360126,4.504931561646142
