loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
5106.957389831543,19,0.6289165722914307,0.6244918764035448,0.6289165722914307,0.6291075346222406,26613.914779663086,5.02338897313384,80529.6090722856,15.200001712398189,228324.59577762405,43.096375193964526
