loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
1600.6368770599365,2,0.8859947149867875,0.8858211751517789,0.8859947149867875,0.8860791169614699,5249.273754119873,0.9908028980973713,11982.160456027856,2.261638440171358,26177.814713895536,4.941074879934982,19601.273754119873,3.699749670464302,73516.96804674239,13.87636240972865,221311.95475208084,41.772735891294985,3261.670570373535,0.6156418592626529,3460.2276607015924,0.653119603756435,3666.0472806780494,0.6919681541483672
