layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,15729.407821655273,0.6080323450134771,0.6053375797380175,0.6080323450134771,0.608018152549327,31501.158710479736,1.698175671723975,31666.89424041542,1.707110201639645,31796.153126395337,1.714078335654735,32994.81564331055,1.7786962610949082,39006.89249556187,2.1027974391138473,49211.7535256767,2.6529247183653206,36072.81564331055,1.9446261802323745,54132.53087526863,2.9181957345158294,89861.97770848233,4.844311466764546
2,11609.828483581543,0.7342857142857143,0.7326553246116898,0.7342857142857143,0.7342733616172591,23261.602264404297,1.253994731234733,23425.780878079222,1.262845330354675,23553.429607358765,1.2697266634694753,24755.656967163086,1.3345367637284682,30767.73381941441,1.6586379417474075,40972.59484952924,2.2087652209988806,27833.656967163086,1.5004666828659345,45893.37219912117,2.4740362371493894,81622.81903233487,4.400151969398106
3,11257.89511680603,0.7422641509433963,0.7411054451525413,0.7422641509433963,0.7422529087145154,22566.15149307251,1.2165041236157688,22763.271129955578,1.2271305191350717,22925.740326745894,1.235888966401396,24051.79023361206,1.2965924654238308,30063.867085863385,1.6206936434427701,40268.728115978214,2.170820922694243,27129.79023361206,1.4625223845612971,45189.505465570146,2.436091938844752,80918.95229878384,4.3622076710934685
4,8697.737451553345,0.808355795148248,0.8080146553854287,0.808355795148248,0.8083473155591308,17444.514556884766,0.9404050974061868,17636.461280401425,0.9507526296712359,17793.362768190644,0.9592109308997652,18931.47490310669,1.0205646848035952,24943.551755358014,1.3446658628225345,35148.41278547284,1.8947931420740076,22009.47490310669,1.1864946039410613,40069.190135064775,2.1600641582245164,75798.63696827847,4.086179890473233
5,8003.896898269653,0.8269541778975741,0.826853542387108,0.8269541778975741,0.8269471635787188,16050.476612091064,0.8652548038863107,16217.54195542937,0.8742610218560307,16348.179078847908,0.881303454385332,17543.793796539307,0.9457570779805556,23555.87064879063,1.2698582559994949,33760.73167890546,1.8199855352509682,20621.793796539307,1.1116869971180219,38681.50902849739,2.0852565514014767,74410.95586171109,4.011372283650194
6,8235.85602092743,0.8197843665768194,0.820066420930685,0.8197843665768194,0.8197785088481088,16511.89119911194,0.8901289056125035,16669.156942138146,0.8986068432419486,16789.702498971586,0.90510525600925,18007.71204185486,0.9707661478088873,24019.788894106183,1.2948673258278265,34224.64992422101,1.8449946050792998,21085.71204185486,1.1366960669463535,39145.427273812944,2.110265621229808,74874.87410702664,4.036381353478525
7,8591.478494644165,0.8088409703504044,0.8086071084112879,0.8088409703504044,0.8088332755071163,17219.715061187744,0.9282865262095819,17363.590291135566,0.9360426032957179,17470.600786131163,0.9418113631337554,18718.95698928833,1.0091081934926323,24731.033841539655,1.3332093715115716,34935.894871654484,1.883336650763045,21796.95698928833,1.1750381126300986,39856.672221246416,2.1486076669135534,75586.11905446011,4.07472339916227
8,8899.313831329346,0.8011320754716981,0.8011683635609542,0.8011320754716981,0.801124671091593,17846.451862335205,0.9620728766757523,18033.641161718417,0.972163944027947,18185.453564390184,0.9803479010452929,19334.62766265869,1.0422979872053202,25346.704514910016,1.3663991652242595,35551.565545024845,1.9165264444757328,22412.62766265869,1.2082279063427865,40472.34289461678,2.181797460626241,76201.78972783047,4.107913192874958
9,9297.113508224487,0.7911590296495957,0.7914907628324502,0.7911590296495957,0.7911522644509391,18651.24156188965,1.0054577661396036,18874.402908820317,1.0174880274296667,19065.41071095162,1.0277849439866102,20130.227016448975,1.085187440239837,26142.3038687003,1.4092886182587763,36347.16489881513,1.9594158975102496,23208.227016448975,1.2511173593773033,41267.94224840706,2.224686913660758,76997.38908162076,4.150802645909475
10,10683.95975112915,0.757466307277628,0.7575791277709113,0.757466307277628,0.7574583264102307,21434.02490234375,1.1554730405576146,21692.768877384467,1.1694215028239605,21924.012400873064,1.1818874609635075,22903.9195022583,1.2347126416311753,28915.996354509625,1.5588138196501147,39120.857384624454,2.108941098901588,25981.9195022583,1.4006425607686415,44041.634734216386,2.3742121150520963,79771.08156743008,4.300327847300813
11,11156.929069519043,0.7452291105121294,0.7444929647781077,0.7452291105121294,0.7452191355531624,22381.434288024902,1.206546322804577,22645.934939774856,1.220805118047162,22883.810281388003,1.233628586597736,23849.858139038086,1.2857066382230775,29861.93499128941,1.6098078162420166,40066.79602140424,2.15993509549349,26927.858139038086,1.4516365573605436,44987.57337099617,2.4252061116439982,80717.02020420987,4.351321843892715
12,11767.919456481934,0.7290026954177897,0.7289421164371332,0.7290026954177897,0.7289940861009351,23602.141983032227,1.2723526675489072,23861.659660630652,1.2863428388480136,24093.792616282906,1.2988567448130948,25071.838912963867,1.351581612558699,31083.91576521519,1.6756827905776384,41288.77679533002,2.2258100698291114,28149.838912963867,1.5175115316961654,46209.55414492195,2.49108108597962,81939.00097813565,4.417196818228337
