layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,20274.340141296387,0.38280323450134773,0.3819870193829971,0.38280323450134773,0.3827976107518538,40553.504765987396,2.186172763665089,40572.38833691245,2.1871907459251996,40576.636567239555,2.1874197610371726,44644.68028259277,2.406721309034651,60676.88522192964,3.2709911170851558,91907.32458923853,4.954572754136848,52842.68028259277,2.848662009843276,100962.77977580749,5.442737454221428,208212.18653314226,11.224376632514408
2,20380.961101531982,0.3493800539083558,0.339935862104822,0.3493800539083558,0.3493837880678217,40770.18603515625,2.1978536946175877,40802.53160392768,2.1995973910473143,40814.25584320337,2.2002294255096158,44857.922203063965,2.4182168303538525,60890.12714240083,3.2824866384043574,92120.56650970972,4.96606827545605,53055.922203063965,2.860157531162478,101176.02169627868,5.45423297554063,208425.42845361345,11.23587215383361
3,21260.852394104004,0.3546091644204852,0.35382190774083994,0.3546091644204852,0.354611358296681,42587.09566497803,2.295800305389651,42843.04291535397,2.3095980008277075,43071.07630521782,2.3218909059416615,46617.70478820801,2.5130838160759033,62649.90972754487,3.377353624126408,93880.34909485377,5.0609352611781,54815.70478820801,2.955024516884529,102935.80428142272,5.54909996126268,210185.2110387575,11.33073913955566
4,21251.00439453125,0.3558490566037736,0.3555382364327105,0.3558490566037736,0.35585022744746153,42588.52233886719,2.2958772150332716,42927.146108520086,2.3141318656884144,43253.055951221366,2.3317011294458956,46598.0087890625,2.5120220371462265,62630.213728399365,3.3762918451967314,93860.65309570826,5.059873482248424,54796.0087890625,2.9539627379548516,102916.10828227722,5.548038182333004,210165.515039612,11.329677360625983
5,21277.20835876465,0.35342318059299194,0.35315497147945424,0.35342318059299194,0.3534255023242791,42647.21356964111,2.2990411627838876,43010.43089160937,2.3186216114075133,43366.517049936534,2.3378176307243415,46650.4167175293,2.5148472624005014,62682.62165686616,3.379117070451006,93913.06102417505,5.062698707502698,54848.4167175293,2.9567879632091265,102968.51621074401,5.550863407587278,210217.92296807878,11.332502585880258
6,20941.330486297607,0.36501347708894877,0.3649257292905281,0.36501347708894877,0.36501402617093204,41988.43447113037,2.2635274647509633,42402.443847513736,2.2858460295155654,42822.16924781523,2.3084727357312795,45978.660972595215,2.4786340146951598,62010.86591193208,3.3429038227456647,93241.30527924097,5.026485459797357,54176.660972595215,2.9205747155037853,102296.76046580993,5.514650159881937,209546.1672231447,11.296289338174917
7,21265.56092453003,0.35654986522911053,0.3564356656514896,0.35654986522911053,0.35655090820642604,42627.30325317383,2.297967830359775,43003.768092554965,2.318262430865497,43376.287215123244,2.338344324265404,46627.12184906006,2.5135914743428605,62659.326788396924,3.3778612823933654,93889.76615570582,5.061442919445057,54825.12184906006,2.9555321751514856,102945.22134227477,5.549607619529637,210194.62809960954,11.331246797822617
8,21272.00926208496,0.35962264150943396,0.3595610898517534,0.35962264150943396,0.3596236845581959,42639.7043838501,2.2986363549245334,43014.229606552544,2.318826393884234,43384.33516883725,2.3387781762176414,46640.01852416992,2.514286712893257,62672.22346350679,3.378556520943762,93902.66283081568,5.062138157995454,54838.01852416992,2.9562274137018827,102958.11801738464,5.550302858080034,210207.5247747194,11.331942036373015
9,21250.881786346436,0.35962264150943396,0.3594666482164334,0.35962264150943396,0.35962378918946897,42590.153984069824,2.2959651743433866,42936.12400112735,2.314615849117377,43271.001343864045,2.332668536057361,46597.76357269287,2.512008817934926,62629.968512029736,3.3762786259854307,93860.40787933863,5.059860263037123,54795.76357269287,2.953949518743551,102915.86306590759,5.548024963121703,210165.26982324236,11.329664141414682
10,21206.29446029663,0.3630727762803235,0.3629213574708547,0.3630727762803235,0.36307337763281927,42486.18564605713,2.2903604121863683,42774.251511657916,2.3058895693616126,43039.60106487648,2.3201941274866025,46508.58892059326,2.5072015590616314,62540.79385993013,3.3714713671121364,93771.23322723902,5.055053004163828,54706.58892059326,2.9491422598702566,102826.68841380798,5.543217704248408,210076.09517114275,11.324856882541388
