layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1,10458.697654724121,0.34030501089324616,0.3415912661410112,0.34030501089324616,0.34030501089324616,30517.395309448242,6.648670002058441,61389.24476411028,13.37456312943579,142762.4082543117,31.102921188303206
2,5019.322414398193,0.6586056644880174,0.6569003512823535,0.6586056644880174,0.6586056644880174,19638.644828796387,4.2785718581255745,50510.49428345842,11.004464985502924,131883.65777365986,28.73282304437034
3,2422.667095184326,0.8553376906318083,0.8565719519010955,0.8553376906318083,0.8553376906318083,14445.334190368652,3.147131631888595,45317.18364503069,9.873024759265945,126690.34713523212,27.60138281813336
4,1420.605456352234,0.9080610021786493,0.908032567103638,0.9080610021786493,0.9080610021786493,12441.210912704468,2.7105034668201453,43313.0603673665,9.436396594197495,124686.22385756794,27.16475465306491
5,1499.5521039962769,0.900871459694989,0.9010435160764594,0.900871459694989,0.9008714596949892,12599.104207992554,2.7449028775582907,43470.95366265459,9.47079600493564,124844.11715285602,27.199154063803054
6,398.1911635398865,0.983442265795207,0.9834919702344053,0.983442265795207,0.983442265795207,10396.382327079773,2.26500704293677,41268.23178174181,8.99090017031412,122641.39527194324,26.719258229181534
7,366.3860958814621,0.9810457516339869,0.9810093593001826,0.9810457516339869,0.9810457516339869,10332.772191762924,2.2511486256564104,41204.62164642496,8.97704175303376,122577.7851366264,26.705399811901174
8,496.70002150535583,0.9690631808278867,0.9692812235027721,0.9690631808278867,0.9690631808278868,10593.400043010712,2.3079302925949263,41465.24949767275,9.033823419972276,122838.41298787418,26.76218147883969
9,478.1541049480438,0.9745098039215686,0.9745936548059667,0.9745098039215686,0.9745098039215686,10556.308209896088,2.299849283201762,41428.15766455812,9.025742410579111,122801.32115475956,26.754100469446527
10,739.5091614723206,0.9583877995642701,0.9583486336227625,0.9583877995642701,0.95838779956427,11079.018322944641,2.4137294821230153,41950.867777606676,9.139622609500366,123324.03126780811,26.867980668367778
11,89.16056823730469,0.9967320261437909,0.9967315688232307,0.9967320261437909,0.9967320261437908,9778.32113647461,2.130353188774425,40650.170591136644,8.856246316151774,122023.33408133808,26.58460437501919
12,411.3365145921707,0.9830065359477124,0.9830443221165391,0.9830065359477124,0.9830065359477125,10422.673029184341,2.2707348647460437,41294.52248384638,8.996627992123393,122667.68597404781,26.724986050990807
13,404.4514025449753,0.9838779956427015,0.9838139457441971,0.9838779956427015,0.9838779956427014,10408.90280508995,2.2677348159237365,41280.752259751986,8.993627943301087,122653.91574995342,26.7219860021685
14,169.8749704360962,0.9947712418300654,0.9947641527119347,0.9947712418300654,0.9947712418300654,9939.749940872192,2.165522862935118,40811.59939553423,8.891415990312467,122184.76288573566,26.61977404917988
15,186.6132269501686,0.9904139433551198,0.9904056564354529,0.9904139433551198,0.9904139433551197,9973.226453900337,2.1728162208933197,40845.07590856237,8.89870934827067,122218.2393987638,26.627067407138085
