layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1,4507.698042869568,0.3635448136958711,0.3624466974701901,0.3635448136958711,0.36357562968207224,11063.396085739136,2.785346446560709,17501.309711508162,4.406170622232669,31696.963969375844,7.980101704273878
2,4553.310667037964,0.35850956696878145,0.35792143203798826,0.35850956696878145,0.3585303067095784,11154.621334075928,2.8083135282164973,17592.534959844954,4.429137703888458,31788.189217712636,8.003068785929667
3,3702.39333152771,0.5201409869083585,0.5123862028229106,0.5201409869083585,0.5202776267202037,9452.78666305542,2.379855655351314,15890.700288824444,4.000679831023274,30086.354546692124,7.5746109130644825
4,2985.012727022171,0.655337361530715,0.6518771589414278,0.655337361530715,0.6554650350168557,8018.025454044342,2.018636821259905,14455.939079813366,3.6394609969318648,28651.593337681046,7.213392078973073
5,2631.261722922325,0.709214501510574,0.7066299963411109,0.709214501510574,0.7093236154860804,7310.52344584465,1.840514462700063,13748.437071613675,3.461338638372023,27944.091329481354,7.035269720413231
6,2600.9045289754868,0.696122860020141,0.694500643508143,0.696122860020141,0.696230058975157,7249.8090579509735,1.8252288665536187,13687.722683719998,3.4460530422255786,27883.376941587678,7.019984124266787
7,2581.1231499910355,0.7112286002014099,0.7091305839805079,0.7112286002014099,0.7113341062920894,7210.246299982071,1.8152684541747408,13648.159925751095,3.4360926298467005,27843.814183618775,7.010023711887909
8,2496.1883170604706,0.7255790533736153,0.723809696733907,0.7255790533736153,0.7256800155959819,7040.376634120941,1.7725016702217877,13478.290259889965,3.3933258458937474,27673.944517757645,6.967256927934956
9,2456.568248271942,0.722809667673716,0.7208675850772902,0.722809667673716,0.7229079666054455,6961.136496543884,1.7525519880523375,13399.050122312909,3.373376163724297,27594.70438018059,6.947307245765506
10,2374.5620539188385,0.7321248741188319,0.7308178171974781,0.7321248741188319,0.73222052353705,6797.124107837677,1.7112598458805834,13235.037733606701,3.332084021552543,27430.69199147438,6.906015103593751
11,2406.926215648651,0.7311178247734139,0.7307464792077165,0.7311178247734139,0.7312070127196177,6861.852431297302,1.7275559998230872,13299.766057066327,3.348380175495047,27495.420314934006,6.922311257536255
12,2482.891361951828,0.7185297079556898,0.7180353242966261,0.7185297079556898,0.7186213516745729,7013.782723903656,1.7658063252526828,13451.69634967268,3.3866305009246425,27647.35060754036,6.960561582965851
13,2450.1045576334,0.729103726082578,0.7282972561897928,0.729103726082578,0.7291999420850962,6948.2091152668,1.7492973603390736,13386.122741035824,3.3701215360110335,27581.776998903504,6.9440526180522415
14,2453.9647850990295,0.7288519637462235,0.7283844090242114,0.7288519637462235,0.7289411491092164,6955.929570198059,1.7512410801102867,13393.843195967083,3.3720652557822466,27589.497453834763,6.945996337823455
15,2458.332773923874,0.7225579053373615,0.7198900123127211,0.7225579053373615,0.7226714047442339,6964.665547847748,1.753440470253713,13402.579173616772,3.3742646459256727,27598.233431484452,6.948195727966882
16,2577.3773530721664,0.7137462235649547,0.710659456494275,0.7137462235649547,0.7138678833356705,7202.754706144333,1.8133823530071331,13640.668331913357,3.434206528679093,27836.322589781037,7.0081376107203015
17,2749.134112775326,0.6885699899295066,0.6861505590544583,0.6885699899295066,0.6886828805596311,7546.268225550652,1.8998661192222184,13984.181851319676,3.520690294894178,28179.836109187356,7.094621376935387
18,2848.4023072719574,0.6787512588116817,0.6755458363989061,0.6787512588116817,0.6788749687909353,7744.804614543915,1.9498501043665446,14182.718240312939,3.5706742800385043,28378.37249818062,7.144605362079712
19,2863.027307033539,0.6719536757301108,0.6682674349914896,0.6719536757301108,0.6720807981312183,7774.054614067078,1.9572141525848634,14211.968239836102,3.5780383282568233,28407.622497703782,7.151969410298031
20,2996.304660320282,0.6472809667673716,0.6438431526705112,0.6472809667673716,0.6474031207924765,8040.609320640564,2.0243225882780878,14478.522946409588,3.645146763950047,28674.177204277268,7.219077845991256
21,3122.795799255371,0.6299093655589124,0.6265219445921201,0.6299093655589124,0.6300326398365614,8293.591598510742,2.0880139976109624,14731.505224279766,3.708838173282922,28927.159482147446,7.282769255324131
22,3172.5628505945206,0.6334340382678751,0.6286619725737049,0.6334340382678751,0.6335645369258814,8393.125701189041,2.113072935848198,14831.039326958065,3.7338971115201574,29026.693584825745,7.307828193561366
23,3269.026174545288,0.6062437059415912,0.6023341342259733,0.6062437059415912,0.6063753136582268,8586.052349090576,2.1616445994689264,15023.9659748596,3.7824687751408863,29219.62023272728,7.356399857182095
24,3363.0112649202347,0.5918932527693856,0.5857479239108901,0.5918932527693856,0.5920436550688651,8774.02252984047,2.2089684113394936,15211.936155609494,3.8297925870114535,29407.590413477174,7.403723669052662
