loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
15.50249976158375,47,0.9994502851645709,0.9991489902836888,0.9994502851645709,0.9995200659364948,9631.004999523167,0.3308941455206201,49368.76316339486,1.696171344856554,130741.9266535963,4.491923543379245,67245.00499952317,2.3103485535464565,345467.26304394734,11.869279978147025,1046004.4828889498,35.93776138558888,48.98273122787941,0.0016829083772376629,123.39885152129722,0.004239636209760779,162.87771209930037,0.005596018418858667
