loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
1776.518933415413,1,0.935064935064935,0.921336894524251,0.935064935064935,0.9454699985926815,5601.037866830826,0.19243585057482396,14078.426275123455,0.48369498643315656,28274.080532991135,0.9714175954439337,17903.037866830826,0.6150978446653894,77302.70762220155,2.6559028249227494,204707.1455052108,7.033159675160132,3569.2857859134674,0.1226305842751827,3636.541606660568,0.12494130442728538,3670.5780341421364,0.12611069999801197
