loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1420.1738764047623,7,0.9518312375455232,0.9395389801358988,0.9518312375455232,0.9577873141646595,17190.347752809525,0.5906118241190657,76590.01750818024,2.6314168043764257,203994.4553911895,7.0086736546138075
