loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
2353.3174595832825,14,0.9250326393183536,0.9146162846851443,0.9250326393183536,0.9381140665058612,26224.634919166565,0.901004429298652,115295.16410356147,3.9612163850601756,315057.4717563972,10.82448538983018
