loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
8189.4231815338135,18,0.8193530997304582,0.8187417290766743,0.8193530997304582,0.8193452830617733,45184.84636306763,2.43584077428936,157934.7720179841,8.51400388237111,433757.7469280999,23.38316695030188
