loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
33.436795762274414,11,0.9934263267596601,0.9926967414333545,0.9934263267596601,0.9947381018134954,67280.87359152455,10.78737751988529,293733.39514483797,47.09530145019047,994270.6149898404,159.41488135158576
