loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
21075.546501159668,13,0.3699191374663073,0.3695645658643152,0.3699191374663073,0.36992039582987174,46247.093002319336,2.4931047440603415,62279.2979416562,3.3573745521108465,93509.7373089651,5.0409561891625385
