layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1,28428.81037902832,0.5450428594533399,0.5381512594263989,0.5450428594533399,0.5450036677484373,58393.62075805664,2.361055343605719,64626.59603921769,2.613076016465215,74831.45706933252,3.0256937194457594
2,27876.631942749023,0.5621866407892608,0.5552615353709507,0.5621866407892608,0.5621452295097202,57289.26388549805,2.316402389030327,63522.2391666591,2.5684230618898227,73727.10019677393,2.9810407648703676
3,32270.732666015625,0.48977033802361314,0.4805561980032273,0.48977033802361314,0.48972215160764876,66077.46533203125,2.6717396624628518,72310.4406131923,2.923760335322348,82515.30164330713,3.3363780383028923
4,36596.932373046875,0.4277454310205402,0.42015419457473213,0.4277454310205402,0.42770003525719813,74729.86474609375,3.0215859916745007,80962.8400272548,3.2736066645339967,91167.70105736963,3.686224367514541
5,41475.111068725586,0.35832120329936923,0.3490712987420188,0.35832120329936923,0.3582796128367805,84486.22213745117,3.41606914675122,90719.19741861222,3.668089819610716,100924.05844872705,4.08070752259126
6,43955.44887924194,0.3260553129548763,0.3146027589216355,0.3260553129548763,0.3260099062701327,89446.89775848389,3.6166463593111713,95679.87303964494,3.8686670321706673,105884.73406975977,4.281284735151211
7,44763.41048812866,0.3115397056445091,0.30517363877894443,0.3115397056445091,0.3115015567778423,91062.82097625732,3.6819837043610435,97295.79625741838,3.934004377220539,107500.6572875332,4.346622080201084
8,46581.740882873535,0.2744622351609251,0.2633046644855369,0.2744622351609251,0.2744130203018508,94699.48176574707,3.8290264340023885,100932.45704690812,4.0810471068618845,111137.31807702295,4.4936648098424286
9,48177.72383880615,0.24644185670386543,0.2404023476468748,0.24644185670386543,0.24640631853511225,97891.4476776123,3.9580886170795853,104124.42295877336,4.210109289939081,114329.28398888819,4.622726992919626
10,47790.325870513916,0.25129387028950345,0.2454520695185372,0.25129387028950345,0.2512669353566128,97116.65174102783,3.926760946992877,103349.62702218888,4.178781619852373,113554.48805230371,4.591399322832918
11,48603.44713592529,0.23055151221090087,0.22424857422205322,0.23055151221090087,0.2305271145361783,98742.89427185059,3.99251553743533,104975.86955301164,4.244536210294826,115180.73058312647,4.657153913275371
12,49235.4344329834,0.2214944201843765,0.21677777934758,0.2214944201843765,0.22147635021670037,100006.8688659668,4.043622386623273,106239.84414712785,4.295643059482769,116444.70517724268,4.708260762463314
