loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
4791.696086883545,6,0.6338240845602114,0.6295038184633048,0.6338240845602114,0.6339820718497189,11119.39217376709,2.0987905197748375,16169.057200198076,3.0519171763303277,26373.918230312902,4.978089511195338
