loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
1357.7048814892769,24,0.8683282980866063,0.868496233705919,0.8683282980866063,0.8683627297072675,12315.409762978554,3.1005563350902703,42493.12988377085,10.698169658552581,123866.2933739723,31.18486741540088
