loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
3177.5147094726562,30,0.6190835850956697,0.6062403351037684,0.6190835850956697,0.6192779105944372,10451.029418945312,2.6311755838230897,23326.85667048336,5.872823935167009,54557.29603779226,13.735472315657669
