loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
9332.857704162598,0,0.5855253701308035,0.5851808270216189,0.5855253701308035,0.5855212396534799,20201.715408325195,1.451898476953083,25992.93522770459,1.868113786668434,36197.79625781941,2.6015377503104364
