layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,12580.796371459961,0.1515666289165723,0.1506348212564324,0.1515666289165723,0.15155457287810228,25177.899814605713,4.752340470858005,25231.51000313126,4.7624594192395735,25265.729604036118,4.76891838505778,34761.59274291992,6.561267033393719,66321.99915811358,12.51830863686553,147695.16264831502,27.877531643698568,101977.59274291992,19.248318751023014,354513.4447418279,66.91457998146997,1165384.7577348188,219.9669229397544
2,12549.794410705566,0.16289165722914306,0.1608079625875482,0.16289165722914306,0.1629053544494721,25117.317193984985,4.740905472628348,25175.59996935069,4.751906373980877,25214.283619289097,4.759207931160645,34699.58882141113,6.549563763950761,66259.9952366048,12.506605367422573,147633.15872680623,27.86582837425561,101915.58882141113,19.236615481580056,354451.4408203191,66.90287671202701,1165322.75381331,219.95521967031144
3,12761.333679199219,0.17723669309173273,0.17577491360254696,0.17723669309173273,0.17726758535582066,25540.75154876709,4.820828906902055,25600.204090196716,4.832050602151136,25640.023505224966,4.839566535527551,35122.66735839844,6.629420037447798,66683.0737735921,12.58646164091961,148056.23726379353,27.94568464775265,102338.66735839844,19.316471755077092,354874.5193573064,66.98273298552405,1165745.8323502974,220.0350759438085
4,11726.96517944336,0.2278218195545489,0.2243703290230153,0.2278218195545489,0.22794888934594817,23475.28190612793,4.4309705372079895,23545.47602159937,4.4442197096261555,23596.035997420022,4.4537629289203515,33053.93035888672,6.23894495260225,64614.33677408039,12.195986556074063,145987.5002642818,27.5552095629071,100269.93035888672,18.925996670231545,352805.7823577947,66.5922579006785,1163677.0953507856,219.64460085896295
5,11860.251708984375,0.23386183465458663,0.22768147300656089,0.23386183465458663,0.23396578911284793,23742.444122314453,4.481397531580682,23814.575116708827,4.495012290809518,23867.12741360126,4.504931561646142,33320.50341796875,6.28926074329346,64880.90983316242,12.246302346765274,146254.07332336385,27.60552535359831,100536.50341796875,18.976312460922752,353072.35541687673,66.6425736913697,1163943.6684098677,219.69491664965415
6,11348.12368774414,0.25783314458286144,0.2547282540554934,0.25783314458286144,0.2579879679144385,22718.87225341797,4.288197858327288,22793.252497434125,4.302237164483603,22848.138253137036,4.312596876771807,32296.24737548828,6.095931931953243,63856.65379068195,12.052973535425057,145229.81728088338,27.412196542258094,99512.24737548828,18.782983649582537,352048.09937439626,66.4492448800295,1162919.4123673872,219.50158783831392
7,11556.019302368164,0.26085315213288035,0.2506943673061597,0.26085315213288035,0.26102084190319486,23135.28745651245,4.366796424407786,23211.719040964643,4.381222922039381,23268.750998013827,4.391987730844437,32712.038604736328,6.174412722675789,64272.44501993,12.131454326147603,145645.60851013142,27.49067733298064,99928.03860473633,18.86146444030508,352463.8906036443,66.52772567075203,1163335.2035966353,219.58006862903648
8,10605.687026977539,0.3027557568893922,0.29693782521760553,0.3027557568893922,0.30289575620457976,21235.998538970947,4.008304744992628,21316.95257593612,4.023584857670087,21378.77466346046,4.035253805862676,30811.374053955078,5.815661391837501,62371.78046914875,11.772702995309315,143744.94395935017,27.13192600214235,98027.37405395508,18.502713109466793,350563.22605286306,66.16897433991375,1161434.539045854,219.2213172981982
9,10971.52938079834,0.3246508116270291,0.3181138820909788,0.3246508116270291,0.32483117372823256,21969.516912460327,4.146756684118597,22056.49920352816,4.163174632602522,22124.825182404955,4.176071193356918,31543.05876159668,5.953767225669438,63103.46517679035,11.910808829141251,144476.62866699178,27.270031835974287,98759.05876159668,18.640818943298733,351294.91076050466,66.30708017374569,1162166.2237534956,219.35942313203012
10,9918.468063354492,0.37240468101170254,0.3674610840120963,0.37240468101170254,0.37256101741395864,19863.842082977295,3.7493095664358806,19952.296553270764,3.7660053894433303,20022.23052791024,3.7792054601567084,29436.936126708984,5.556235584505282,60997.34254190265,11.513277187977096,142370.50603210408,26.872500194810133,96652.93612670898,18.243287302134576,349188.78812561696,65.90954853258154,1160060.101118608,218.96189149086598
11,10020.836570739746,0.33956209890524724,0.3323247394432247,0.33956209890524724,0.3397581585081585,20069.999265670776,3.788221831949939,20163.122598133712,3.8057989048950005,20238.20488197876,3.8199707214002943,29641.673141479492,5.594879792653736,61202.07955667316,11.55192139612555,142575.2430468746,26.911144402958588,96857.67314147949,18.28193151028303,349393.5251403875,65.94819274073,1160264.8381333784,219.00053569901442
12,9178.56844329834,0.40411476028690074,0.394988448478707,0.40411476028690074,0.40430121349238995,18385.97953605652,3.470362313336451,18480.80096720688,3.4882599032100567,18557.773579042412,3.5027885200155553,27957.13688659668,5.276922779652073,59517.54330179035,11.233964383123887,140890.70679199178,26.593187389956924,95173.13688659668,17.963974497281367,347708.98888550466,65.63023572772832,1158580.3018784956,218.68257868601276
13,8599.666622161865,0.4984899962249906,0.49057708838611724,0.4984899962249906,0.4987205196764021,17230.81515312195,3.252324490962995,17334.313261080053,3.2718598076783794,17421.085772096212,3.2882381600785604,26799.33324432373,5.058386795833094,58359.7396595174,11.015428399304907,139732.90314971883,26.374651406137943,94015.33324432373,17.74543851346239,346551.1852432317,65.41169974390934,1157422.4982362227,218.46404270219378
14,6764.676162719727,0.5711589278973197,0.5679840237730869,0.5711589278973197,0.5714006581653641,13562.642456054688,2.559955163468231,13672.085169787155,2.5806125273286438,13765.700804225766,2.5982825225039194,23129.352325439453,4.365676165617111,54689.75874063312,10.322717769088925,136062.92223083455,25.681940775921962,90345.35232543945,17.052727883246405,342881.20432434743,64.71898911369337,1153752.5173173384,217.7713320719778
15,5844.419151306152,0.6236315590788977,0.6202091002202089,0.6236315590788977,0.6238653503359386,11725.011226654053,2.213101401784457,11843.931245819,2.235547611517365,11948.65778512206,2.255314795228777,21288.838302612305,4.018278275313761,52849.244717805974,9.975319878785575,134222.4082080074,25.33454288561861,88504.8383026123,16.705329992943057,341040.6903015203,64.37159122339001,1151912.0032945112,217.42393418167444
16,5060.74209022522,0.7106455266138165,0.7087794849552609,0.7106455266138165,0.7108271630330454,10162.068416595459,1.918095208870415,10295.49081105244,1.9432787487830199,10417.658795596924,1.9663380135139532,19721.48418045044,3.7224394451586336,51281.89059564411,9.679481048630446,132655.05408584554,25.038704055463484,86937.48418045044,16.409491162787926,339473.3361793584,64.07575239323488,1150344.6491723494,217.12809535151933
