layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,12016.808542251587,0.8985994397759104,0.8981361267094342,0.8985994397759104,0.8985994397759103,24052.600103378296,1.1229038330241967,24128.267179200382,1.1264363762465164,24170.986520877923,1.1284307432716116,25569.617084503174,1.1937262877919315,31692.17478869651,1.4795599807981563,41897.03581881133,1.9559773958361966,76325.61708450317,3.5632874455883834,284763.6297587727,13.294287103584159,816649.1712893901,38.12554487812279
2,7838.7560358047485,0.954154995331466,0.9541112292644127,0.954154995331466,0.9541549953314657,15702.106174468994,0.733058178079785,15800.13925646127,0.7376348859225617,15861.854704529878,0.7405160926484537,17213.512071609497,0.8036186774794349,23336.069775802833,1.0894523704856598,33540.930805917655,1.5658697855237,67969.5120716095,3.173179835275887,276407.524745879,12.904179493271663,808293.0662764964,37.73543726781029
3,7279.643918991089,0.9591036414565827,0.9590633572918764,0.9591036414565827,0.9591036414565826,14589.723770141602,0.6811262264305136,14711.042618401358,0.6867900382073463,14793.903735181539,0.6906584376835452,16095.287837982178,0.7514139980383836,22217.845542175513,1.0372476910446085,32422.70657229034,1.513665106082649,66851.28783798218,3.1209751558348358,275289.3005122517,12.85197481383061,807174.8420428691,37.683232588369236
4,7772.656674385071,0.9521475256769374,0.9521942442083604,0.9521475256769374,0.9521475256769375,15578.371450424194,0.7272815803185898,15710.142371627337,0.7334333506828822,15802.874297688299,0.7377625722543557,17081.31334877014,0.7974469350499599,23203.871052963477,1.0832806280561846,33408.7320830783,1.5596980430942249,67837.31334877014,3.167008092846412,276275.32602303964,12.898007750842186,808160.867553657,37.72926552538081
5,7960.495843887329,0.9484126984126984,0.948331902595977,0.9484126984126984,0.9484126984126985,15954.826126098633,0.7448564951493293,16089.691556455082,0.7511527337280617,16185.386579286633,0.7556202884821024,17456.99168777466,0.8149856063386862,23579.549391967994,1.100819299344911,33784.410422082816,1.5772367143829513,68212.99168777466,3.184546764135138,276651.00436204416,12.915546422130912,808536.5458926616,37.746804196669544
6,6995.964504241943,0.9651260504201681,0.9650538260843803,0.9651260504201681,0.9651260504201682,14031.514167785645,0.6550660209050254,14189.302202977506,0.6624324091025913,14307.476064713057,0.6679493961117207,15527.929008483887,0.7249266577256717,21650.486712677222,1.0107603507318965,31855.347742792048,1.487177765769937,66283.92900848389,3.0944878155221236,274721.9416827534,12.825487473517898,806607.4832133708,37.656745248056524
7,8595.002494812012,0.938608776844071,0.938543322769672,0.938608776844071,0.9386087768440711,17235.450481414795,0.804642879617871,17416.598037329146,0.8130998150013606,17558.54095741559,0.8197264686001675,18726.004989624023,0.8742299248190487,24848.56269381736,1.1600636178252735,35053.42372393218,1.6364810328633137,69482.00498962402,3.2437910826155005,277920.0176638935,12.974790740611276,809805.5591945109,37.806048515149904
8,8675.055324554443,0.9449112978524743,0.9448209892899536,0.9449112978524743,0.9449112978524743,17400.590240478516,0.812352485549884,17601.803919544043,0.8217462147312812,17764.773339162435,0.8293544976266309,18886.110649108887,0.8817045120965867,25008.668353302222,1.1675382051028116,35213.529383417044,1.6439556201408518,69642.11064910889,3.2512656698930384,278080.1233233784,12.982265327888813,809965.6648539958,37.81352310242744
9,11891.165664672852,0.9014472455648926,0.9013837751763308,0.9014472455648926,0.9014472455648926,23816.501461029053,1.1118814874429996,23952.704978601443,1.1182401950794325,24049.68681243545,1.122767825043672,25318.331329345703,1.1819949266734688,31440.88903353904,1.4678286196796937,41645.75006365386,1.944246034717734,76074.3313293457,3.551556084469921,284512.3440036152,13.282555742465696,816397.8855342326,38.113813517004324
10,16264.75045967102,0.8362745098039216,0.8354423275391292,0.8362745098039216,0.8362745098039215,32560.236755371094,1.5200857495504712,32682.75103250293,1.5258053703316026,32766.730009010433,1.5297259574701416,34065.50091934204,1.5903595200439795,40188.05862353538,1.8761932130502044,50392.9196536502,2.3526106280882444,84821.50091934204,3.9599206778404312,293259.51359361154,13.690920335836207,825145.0551242289,38.52217811037483
11,21142.359172821045,0.7672735760971056,0.7662416003847918,0.7672735760971056,0.7672735760971056,42312.88319396973,1.9753913722674943,42425.149410842,1.9806325588628386,42499.64339276437,1.9841103357966559,43820.71834564209,2.0457851701980436,49943.276049835426,2.3316188632042683,60148.13707995025,2.8080362782423083,94576.71834564209,4.415346327994495,303014.7310199116,14.146345985990271,834900.272550529,38.9776037605289
12,25280.378566741943,0.6990662931839402,0.6974263377330397,0.6990662931839402,0.6990662931839403,50590.16554260254,2.361819119635973,50707.388642744125,2.3672917200160657,50786.44237183554,2.3709823703004456,52096.75713348389,2.4321548615071844,58219.31483767722,2.717988554513409,68424.17586779204,3.1944059695514495,102852.75713348389,4.801716019303636,311290.7698077534,14.53271567729941,843176.3113383708,39.363973451838035
