layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,64252.19129180908,0.14724556489262372,0.12735158118587678,0.14724556489262372,0.14724556489262372,128514.02939987183,5.999721260498218,128552.48199699083,6.001516433099479,128567.66107642636,6.002225073596002,132600.38258361816,6.19049405152279,148927.20312813373,6.952717232872723,180157.64249544262,8.410720938162587,267836.38258361816,12.504032800355656,823219.3318288433,38.432275062037505,2376975.6256230846,110.969917162609
2,65810.12454223633,0.1330532212885154,0.12257552810556786,0.1330532212885154,0.1330532212885154,131643.8554840088,6.145838257890233,131737.95154087612,6.150231164373301,131796.22088525802,6.152951488574137,135716.24908447266,6.335959341011796,152043.06962898822,7.0981825223617285,183273.5089962971,8.556186227651592,270952.24908447266,12.649498089844661,826335.1983296978,38.57774035152651,2380091.492123939,111.115382452098
3,67608.75959777832,0.12049486461251167,0.11531531681957223,0.12049486461251167,0.12049486461251166,135243.1967754364,6.313874732746798,135345.5486403569,6.318653064442432,135411.0899224814,6.321712881535079,139313.51919555664,6.5038991221081535,155640.3397400722,7.266122303458086,186870.7791073811,8.72412600874795,274549.51919555664,12.817437870941019,829932.4684407818,38.745680132622866,2383688.762235023,111.28332223319435
4,67406.36241149902,0.12586367880485527,0.11992997070057135,0.12586367880485527,0.12586367880485527,134839.80841636658,6.295042409727665,134947.76470753568,6.300082385972721,135018.33862266882,6.303377153252512,138908.72482299805,6.485001158870124,155235.5453675136,7.247224340220057,186465.9847348225,8.705228045509921,274144.72482299805,12.79853990770299,829527.6740682232,38.72678216938484,2383283.9678624645,111.26442426995632
5,68445.00290679932,0.11974789915966387,0.11406932043719595,0.11974789915966387,0.11974789915966386,136917.11705589294,6.392022271516944,137025.18355679093,6.397067392940753,137095.857177674,6.400366815017461,140986.00581359863,6.581979729859881,157312.8263581142,7.344202911209813,188543.2657254231,8.802206616499678,276222.00581359863,12.895518478692747,831604.9550588238,38.823760740374595,2385361.248853065,111.36140284094608
6,49930.29428100586,0.38090569561157794,0.374065184867906,0.38090569561157794,0.38090569561157794,99885.3819656372,4.66318309830239,99984.20946848903,4.667796893953736,100046.62514006307,4.670710790852618,103956.58856201172,4.853248765733507,120283.40910652728,5.6154719470834396,151513.84847383617,7.073475652373304,239192.58856201172,11.166787514566373,794575.5378072369,37.09502977624822,2348331.831601478,109.63267187681971
7,67939.32624816895,0.1261904761904762,0.12152255109932388,0.1261904761904762,0.12619047619047621,135905.33382606506,6.3447868266136815,136011.68667819997,6.3497519457609695,136080.8131201631,6.352979137262516,139974.6524963379,6.53476435557133,156301.47304085345,7.296987536921263,187531.91240816234,8.754991242211128,275210.6524963379,12.848303104404197,830593.6017415631,38.77654536608605,2384349.8955358043,111.31418746665753
8,67970.4041595459,0.12796451914098972,0.12251676293980403,0.12796451914098972,0.12796451914098975,135967.38711357117,6.34768380548885,136073.3312560893,6.352629843888389,136142.08970740554,6.3558398556211735,140036.8083190918,6.537666121339487,156363.62886360736,7.29988930268942,187594.06823091625,8.757893007979284,275272.8083190918,12.851204870172353,830655.757564317,38.7794471318542,2384412.0513585582,111.31708923242569
9,68016.88716888428,0.12553688141923436,0.11946642308723329,0.12553688141923436,0.12553688141923436,136060.16910743713,6.352015364492863,136165.3797196668,6.356927157780896,136233.47872054524,6.36010638284525,140129.77433776855,6.5420062716045075,156456.59488228412,7.3042294529544405,187687.034249593,8.762233158244305,275365.77433776855,12.855545020437374,830748.7235829937,38.78378728211922,2384505.017377235,111.32142938269071
10,67275.88800811768,0.13281979458450047,0.12631128836132266,0.13281979458450047,0.13281979458450047,134578.3099117279,6.2828342629191365,134684.0750850809,6.287771946082208,134752.67252532428,6.290974440958183,138647.77601623535,6.472818674894274,154974.5965607509,7.235041856244207,186205.0359280598,8.69304556153407,273883.77601623535,12.786357423727141,829266.7252614605,38.71459968540899,2383023.019055702,111.25224178598047
