loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
7610.14444732666,33,0.5311546840958605,0.5238681398831133,0.5311546840958605,0.5311546840958605,19316.28889465332,4.208341807114013,32488.277995309123,7.078056208128349,63718.717362618016,13.882073499481049
