loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic,aic_avg,bic,bic_avg,ebic,ebic_avg
124.71545445919037,20,0.9986928104575163,0.9986926490561653,0.9986928104575163,0.9986928104575163,2297.4309089183807,0.5005296097861396,8883.425459246282,1.9353868102933076,23079.079717113964,5.0281219427263535
