loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
1622.4938068389893,33,0.7254112118160456,0.7253369010960276,0.7254112118160456,0.7253953830509942,6316.9876136779785,2.1205060804558507,15531.97838904558,5.213822889911238,38071.04858795538,12.779808186624834,9392.987613677979,3.153067342624363,27834.967850318608,9.343728717797452,77207.92616367643,25.91739716806862,3289.5244789123535,1.1042378244083093,3423.1204432022478,1.1490837338711808,3561.325914260682,1.1954769769253717
