loss,layer_idx,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg
2603.898422241211,1,0.50486740516952,0.5036422892104263,0.50486740516952,0.5049179485515242,14807.796844482422,4.970727373105881,43604.643017506176,14.63734240265397,124977.8065077076,41.95293941178503,24411.796844482422,8.1946280109038,82017.48787643535,27.531885826262286,258112.91921373672,86.64414877936781,5223.695449829102,1.7535063611376642,5271.386042801388,1.769515287949442,5304.345189011857,1.7805791168217042
