layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,5221.036972522736,0.34113796576032224,0.3277530825458425,0.34113796576032224,0.34127041129842245,10456.439332008362,2.6325375961753177,10501.597105674298,2.6439066227780206,10529.920972002654,2.6510375055394397,20042.07394504547,5.0458393617939254,50219.79406583777,12.643452685256236,131592.9575560392,33.13015044210454,39248.07394504547,9.881186793818095,129800.09538249786,32.67877527253219,405623.0702926137,102.12061185614645
2,5341.674246788025,0.33131923464249746,0.32796316720994617,0.33131923464249746,0.3313712949567291,10699.031332015991,2.6936131248781447,10748.330530884758,2.7060248063657495,10780.628079991879,2.714156112787482,20283.34849357605,5.106583205834856,50461.06861436835,12.704196529297167,131834.2321045698,33.190894286145465,39489.34849357605,9.941930637859025,130041.36993102844,32.73951911657312,405864.3448411443,102.18135570018738
3,5420.6080050468445,0.3423967774420947,0.34064484851258786,0.3423967774420947,0.3424241491468383,10857.22831439972,2.733441166767301,10907.563193341004,2.746113593489679,10940.872152226308,2.754499534800178,20441.21601009369,5.146328300627817,50618.93613088599,12.743941624090128,131992.09962108743,33.23063938093843,39647.21601009369,9.981675732651986,130199.23744754608,32.77926421136608,406022.2123576619,102.22110079498034
4,5337.63267660141,0.34541792547834843,0.3455959307541658,0.34541792547834843,0.3454150891125681,10693.527112007141,2.692227369588908,10750.93317931029,2.706680055214071,10791.322018298239,2.716848443680322,20275.26535320282,5.104548175529411,50452.98547399512,12.702161498991721,131826.14896419656,33.18885925584002,39481.26535320282,9.93989560755358,130033.28679065521,32.73748408626768,405856.26170077105,102.17932066988193
5,5024.711915969849,0.3816717019133938,0.3819047968880967,0.3816717019133938,0.38167232705047827,10068.192977905273,2.534791786985215,10127.19402309855,2.5496460279704305,10169.219399905429,2.560226435021508,19649.423831939697,4.946984851948565,49827.143952731996,12.544598175410876,131200.30744293344,33.03129593225918,38855.4238319397,9.782332283972734,129407.44526939209,32.57992076268683,405230.4201795079,102.02175734630109
6,4787.442754745483,0.3728600201409869,0.3715377894847897,0.3728600201409869,0.37287906615637706,9593.81219291687,2.4153605722348614,9653.308459087886,2.430339491210445,9695.844771113043,2.4410485325058016,19174.885509490967,4.827513975199135,49352.605630283266,12.425127298661447,130725.7691204847,32.911825055509745,38380.88550949097,9.662861407223305,128932.90694694336,32.4604498859374,404755.8818570592,101.90228646955165
7,4961.28595161438,0.42799597180261834,0.4236769914448721,0.42799597180261834,0.42807094347710595,9941.22352027893,2.5028256596875456,9999.85511185604,2.5175868861671806,10041.500175720212,2.5280715447432556,19522.57190322876,4.915048314005227,49700.29202402106,12.512661637467538,131073.4555142225,32.99935939431584,38728.57190322876,9.750395746029396,129280.59334068115,32.547984224743495,405103.568250797,101.98982080835775
8,4684.157260656357,0.4566968781470292,0.45562424148255215,0.4566968781470292,0.45675535171333487,9388.260110378265,2.363610299692413,9450.959319176656,2.3793955989870734,9496.831400678726,2.390944461399478,18968.314521312714,4.775507180592324,49146.03464210501,12.373120504054636,130519.19813230645,32.859818260902934,38174.31452131271,9.610854612616494,128726.3359587651,32.40844309133059,404549.31086888094,101.85027967494484
9,4555.631940364838,0.459214501510574,0.4583552596588809,0.459214501510574,0.4592743080138038,9132.096293449402,2.299117898652921,9197.583243501145,2.315605046198677,9246.401144674199,2.327895555053927,18711.263880729675,4.710791510757723,48888.984001521974,12.308404834220033,130262.14749172342,32.795102591068336,37917.263880729675,9.546138942781893,128469.28531818207,32.34372742149599,404292.2602282979,101.78556400511025
10,4508.888528347015,0.4770896273917422,0.47647534541866143,0.4770896273917422,0.47714869423552897,9038.231902122498,2.275486380191968,9102.531964669824,2.2916747141666223,9150.090963818187,2.3036482789068953,18617.77705669403,4.687255049520148,48795.49717748633,12.28486837298246,130168.66066768777,32.77156612983076,37823.77705669403,9.522602481544318,128375.79849414642,32.320190960258415,404198.77340426226,101.76202754387268
11,4109.734834313393,0.5251762336354482,0.5248259688337987,0.5251762336354482,0.5252420056341625,8240.184052705765,2.0745679891001423,8305.299978248477,2.09096172664866,8353.723606416024,2.103152972410882,17819.469668626785,4.486271316371296,47997.189789419084,12.083884639833606,129370.35327962053,32.57058239668191,37025.469668626785,9.321618748395464,127577.49110607918,32.11920722710956,403400.466016195,101.56104381072382
12,4248.9782103300095,0.56067472306143,0.5611243843942806,0.56067472306143,0.5607291349588269,8518.718976736069,2.1446925923303293,8583.986331554328,2.1611244540670516,8632.570795143265,2.1733561921307314,18097.95642066002,4.556383791706954,48275.67654145232,12.153997115169265,129648.84003165376,32.64069487201756,37303.95642066002,9.391731223731123,127855.97785811241,32.18931970244522,403678.95276822825,101.63115628605948
13,3981.766767144203,0.553877139979859,0.5546563662854962,0.553877139979859,0.5539395245277597,7985.754088640213,2.010512106908412,8055.604679281638,2.0280978548040376,8109.108897289662,2.0415682017345573,17563.533534288406,4.421836237232731,47741.253655080705,12.019449560695042,129114.41714528215,32.50614731754334,36769.53353428841,9.2571836692569,127321.5549717408,32.05477214797099,403144.52988185664,101.49660873158525
14,4028.1389569044113,0.6039778449144008,0.6006959595049682,0.6039778449144008,0.6040780984758576,8080.121324300766,2.034270222633627,8155.073383524831,2.053140328178457,8214.165953919568,2.0680176117622278,17656.277913808823,4.445185778904538,47833.99803460112,12.042799102366848,129207.16152480256,32.52949685921514,36862.27791380882,9.280533210928706,127414.29935126122,32.078121689642806,403237.27426137705,101.51995827325706
15,3237.3863575458527,0.655840886203424,0.656497230990451,0.655840886203424,0.6559033869958238,6499.783079624176,1.6364005739235086,6578.403473476248,1.6561942279648156,6641.583232619056,1.6721005117369223,16074.772715091705,4.047022335118758,46252.492835884004,11.644635658581068,127625.65632608545,32.13133341542937,35280.772715091705,8.882369767142928,125832.7941525441,31.679958245857023,401655.76906265994,101.12179482947128
