layer_number,loss,accuracy_score,f1_macro,f1_micro,balanced_accuracy_score,aic_pr,aic_pr_avg,bic_pr,bic_pr_avg,ebic_pr,ebic_pr_avg,aic_rep,aic_rep_avg,bic_rep,bic_rep_avg,ebic_rep,ebic_rep_avg,aic_cls,aic_cls_avg,bic_cls,bic_cls_avg,ebic_cls,ebic_cls_avg
1,4353.752296924591,0.3544813695871098,0.3537416077841056,0.3544813695871098,0.35452756601215984,8713.907712459564,2.193833764466154,8734.03599593085,2.1989013081396904,8741.486908036992,2.2007771671795044,11779.504593849182,2.965635597645816,21436.375032502718,5.396871861153755,43975.44523141252,11.071360833688953,17929.504593849182,4.513973966225877,46918.97698488529,11.81243126507686,124717.61368189553,31.39919780510965
2,4369.065030574799,0.33610271903323263,0.33406038715582625,0.33610271903323263,0.33612134312414427,8753.947748184204,2.203914337407906,8803.670845297605,2.216432740507957,8836.38152916616,2.224668058702457,11810.130061149597,2.9733459368453166,21467.000499803133,5.404582200353256,44006.07069871294,11.079071172888453,17960.130061149597,4.521684305425377,46949.6024521857,11.82014160427636,124748.23914919594,31.40690814430915
3,4619.625250816345,0.3104229607250755,0.3102886212474242,0.3104229607250755,0.31041989445350787,9314.099920272827,2.3449395569669758,9549.390004327624,2.4041767382496535,9820.519384460238,2.472436904446183,12311.25050163269,3.099509189736327,21968.120940286226,5.530745453244267,44507.19113919603,11.205234425779464,18461.25050163269,4.647847558316387,47450.7228926688,11.946304857167371,125249.35958967904,31.53307139720016
4,4691.6869196891785,0.3041289023162135,0.30416072382806525,0.3041289023162135,0.304129629059601,9477.04347896576,2.385962607997422,9771.495163057854,2.4600944519279593,10131.807327493456,2.5508074842632062,12455.373839378357,3.135794017970382,22112.244278031892,5.5670302814783215,44651.3144769417,11.24151925401352,18605.373839378357,4.684132386550442,47594.84623041446,11.982589685401425,125393.4829274247,31.569356225434216
5,4678.818778991699,0.30186304128902314,0.30177102751562457,0.30186304128902314,0.30185179484899377,9471.234115600586,2.3845000291038736,9828.326315856517,2.474402395734269,10287.200287222724,2.5899295788576846,12429.637557983398,3.1293145916373106,22086.507996636934,5.56055085514525,44625.57819554674,11.235039827680447,18579.6375579834,4.6776529602173715,47569.109949019505,11.976110259068355,125367.74664602974,31.562876799101144
6,4611.0723485946655,0.29607250755287007,0.29588612791216445,0.29607250755287007,0.29608538572124005,9320.778196334839,2.346620895351168,9630.833835058542,2.4246812273561282,10015.33324719286,2.521483697681989,12294.144697189331,3.0952025924444437,21951.015135842867,5.526438855952383,44490.08533475267,11.20092782848758,18444.14469718933,4.643540961024504,47433.61708822544,11.941998259875488,125232.25378523568,31.528764799908277
7,4560.921617507935,0.30488418932527694,0.3041023346040627,0.30488418932527694,0.30491398838737777,9215.34762954712,2.3200774495335144,9509.279863737556,2.3940785155431916,9868.791288751792,2.4845899518509045,12193.84323501587,3.0699504619878826,21850.713673669405,5.501186725495822,44389.78387257921,11.17567569803102,18343.84323501587,4.618288830567943,47333.315626051975,11.916746129418927,125131.95232306221,31.503512669451716
8,4592.646533489227,0.3469284994964753,0.3463496814482436,0.3469284994964753,0.34695986656770966,9288.32823085785,2.3384512162280586,9612.220557748718,2.4199951051733932,10018.377254631036,2.5222500641065047,12257.293066978455,3.0859247399240823,21914.16350563199,5.5171610034320215,44453.233704541795,11.19164997596722,18407.293066978455,4.634263108504142,47396.76545801456,11.932720407355125,125195.4021550248,31.519486947387914
9,4570.461717605591,0.3461732124874119,0.34531323519526785,0.3461732124874119,0.34620856889764456,9233.047702789307,2.3245336613266128,9522.641490633643,2.397442469948047,9875.476637720407,2.486273070926588,12212.923435211182,3.0747541377671657,21869.793873864717,5.505990401275105,44408.86407277452,11.180479373810302,18362.92343521118,4.623092506347226,47352.39582624729,11.92154980519821,125151.03252325753,31.508316345230998
10,4555.002178668976,0.358257804632427,0.35773829152811815,0.358257804632427,0.35829374484836674,9202.1414270401,2.316752625135977,9491.775458521493,2.3896715655895,9844.672422536547,2.478517729742333,12182.004357337952,3.0669698784838753,21838.874795991487,5.4982061419918145,44377.94499490129,11.172695114527013,18332.00435733795,4.615308247063935,47321.47674837406,11.913765545914918,125120.1134453843,31.500532085947707
